concept_id,exam,dataset,varname,n_total,n_issues,examples,issue
ATRIAL_FIBRILLATION_PROCEDURE,J,j1f31,J31AFIBM,NA,NA,,varname_not_found_anywhere
AUSCULTATION_DIASTOLIC_MURMUR_DURATION,C,c1f41au,C41ADDUR,NA,NA,,varname_not_found_anywhere
BLOOD_CLOT_ANY,J,j1f31,J31BDCTM,NA,NA,,varname_not_found_anywhere
BLOOD_CLOT_LEG,J,j1f31,J31BCLEGM,NA,NA,,varname_not_found_anywhere
BLOOD_CLOT_LUNG,J,j1f31,J31BLUNGM,NA,NA,,varname_not_found_anywhere
CONTINUOUS_WAVE_DOPPLER_COMMENTS,E,e1f40,E40DOPX,NA,NA,,varname_not_found_anywhere
COVID19_EVER_DIAGNOSED_PROVIDER,J,j1f31,J31CVD19PRO,NA,NA,,varname_not_found_anywhere
COVID19_EVER_HAD,J,j1f31,J31CVD19,NA,NA,,varname_not_found_anywhere
COVID19_EVER_POSITIVE_TEST,J,j1f31,J31CVD19POS,NA,NA,,varname_not_found_anywhere
COVID19_EVER_TESTED,J,j1f31,J31CVD19TST,NA,NA,,varname_not_found_anywhere
COVID19_FIRST_TEST_RESULT,J,j1f31,J31CVD19RES,NA,NA,,varname_not_found_anywhere
COVID19_FIRST_TEST_TYPE,J,j1f31,J31CVD19TYP,NA,NA,,varname_not_found_anywhere
COVID19_HOSPITALIZATION,J,j1f31,J31CVD19H,NA,NA,,varname_not_found_anywhere
COVID19_RECOVERED_USUAL_HEALTH,J,j1f31,J31CVD19REC,NA,NA,,varname_not_found_anywhere
COVID19_TEST_REASON_CONTACT,J,j1f31,J31CVD19SOM,NA,NA,,varname_not_found_anywhere
COVID19_TEST_REASON_DOCTOR,J,j1f31,J31CVD19DR,NA,NA,,varname_not_found_anywhere
COVID19_TEST_REASON_SYMPTOMS,J,j1f31,J31CVD19SYM,NA,NA,,varname_not_found_anywhere
COVID19_TEST_REASON_WORRIED,J,j1f31,J31CVD19WOR,NA,NA,,varname_not_found_anywhere
DISTANCE_MOVED_FROM_CLINIC,"A,A,B,B,B,B,C,D,D,D,D,E,E,E,E,E,E,E,E","aflwup1,aflwup1,bflwup1,bflwup1,bflwup1,bflwup1,cflwup1a,dflwup1,dflwup1,dflwup1,dflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1","FM012DIS,FM018DIS,FM036DIS,FM042DIS,FM048DIS,FM054DIS,FM078DIS,FM096DIS,FM102DIS,FM108DIS,FM114DIS,FM132DIS,FM138DIS,FM144DIS,FM150DIS,FM156DIS,FM162DIS,FM168DIS,FM174DIS",24,19,"kept first varname per exam, dropped FM012DIS,FM018DIS,FM036DIS,FM042DIS,FM048DIS,FM054DIS,FM078DIS,FM096DIS,FM102DIS,FM108DIS,FM114DIS,FM132DIS,FM138DIS,FM144DIS,FM150DIS,FM156DIS,FM162DIS,FM168DIS,FM174DIS",within_exam_dedup
DOCTOR_CLINIC_VISIT_PAST_YEAR,"B,D","bflwup1,dflwup1","FY048DOC,FY108DOC",5,2,"kept first varname per exam, dropped FY048DOC,FY108DOC",within_exam_dedup
ECHO_QUALITATIVE_2D1,E,e1echy10,EQ2D1,2,1,"kept first varname per exam, dropped EQ2D1",within_exam_dedup
ECHO_QUALITATIVE_2D2,E,e1echy10,EQ2D2,2,1,"kept first varname per exam, dropped EQ2D2",within_exam_dedup
ECHO_QUALITY_SCORES_1_5,"E,E,E,E,E,E,E,E,E","e1echy05,e1echy05,e1echy05,e1echy05,e1echy10,e1echy10,e1echy10,e1echy10,e1echy10","EQS2,EQS3,EQS4,EQS5,EQS1,EQS2,EQS3,EQS4,EQS5",10,9,"kept first varname per exam, dropped EQS2,EQS3,EQS4,EQS5,EQS1,EQS2,EQS3,EQS4,EQS5",within_exam_dedup
EMERGENCY_ROOM_SATISFACTION,J,j1f31,J31EMSATM,NA,NA,,varname_not_found_anywhere
EMERGENCY_ROOM_VISIT_ANY,J,j1f31,J31EMERGM,NA,NA,,varname_not_found_anywhere
EPOCH_DURATION,F,f2hrv,FRSDURN2,2,1,"kept first varname per exam, dropped FRSDURN2",within_exam_dedup
EXPECTED_TIME_SECOND_DRAW_AMPM,"H,I","h3f05a,i1f05a","H05AEXPTMX,I05AEXPTMX",5,2,"kept first varname per exam, dropped H05AEXPTMX,I05AEXPTMX",within_exam_dedup
EXPECTED_TIME_SECOND_DRAW_AMPM,G,g4f05,G05AEXPTMX,NA,NA,,varname_not_found_anywhere
F08_ABPAP,H,h3f08,H08ABPAP,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_ABPAP,I,i1f08,I08ABPAP,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_ASMA,J,j1f08short,J08ASMA,11,1,"kept first varname per exam, dropped J08ASMA",within_exam_dedup
F08_BCNOW,H,h3f08,H08BCNOW,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BCNOW,I,i1f08,I08BCNOW,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BPH,I,i1f08,I08BPH,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BPHYR,I,i1f08,I08BPHYR,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BRSFD,H,h3f08,H08BRSFD,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BRSFD,I,i1f08,I08BRSFD,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BRTHC,H,h3f08,H08BRTHC,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_BRTHC,I,i1f08,I08BRTHC,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_CHNOW,J,j1f08short,J08CHNOW,9,1,"kept first varname per exam, dropped J08CHNOW",within_exam_dedup
F08_DEPMD,J,j1f08short,J08DEPMD,6,1,"kept first varname per exam, dropped J08DEPMD",within_exam_dedup
F08_DNTKW,H,h3f08,H08DNTKW,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_DNTKW,I,i1f08,I08DNTKW,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_ENDOM,H,h3f08,H08ENDOM,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_ENDOM,I,i1f08,I08ENDOM,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_FIBRD,H,h3f08,H08FIBRD,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_FIBRD,I,i1f08,I08FIBRD,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HBNOW,J,j1f08short,J08HBNOW,9,1,"kept first varname per exam, dropped J08HBNOW",within_exam_dedup
F08_HMNOW,J,j1f08short,J08HMNOW,9,1,"kept first varname per exam, dropped J08HMNOW",within_exam_dedup
F08_HMNOW,H,h3f08,H08HMNOW,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HMNOW,I,i1f08,I08HMNOW,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HRTCON,J,j1f08short,J08HRTCON,5,1,"kept first varname per exam, dropped J08HRTCON",within_exam_dedup
F08_HYSCR,H,h3f08,H08HYSCR,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HYSCR,I,i1f08,I08HYSCR,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HYSTR,H,h3f08,H08HYSTR,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_HYSTR,I,i1f08,I08HYSTR,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_INFCT,H,h3f08,H08INFCT,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_INFCT,I,i1f08,I08INFCT,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_OTHR,H,h3f08,H08OTHR,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_OTHR,I,i1f08,I08OTHR,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_OVRY,H,h3f08,H08OVRY,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_OVRY,I,i1f08,I08OVRY,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PGCMP,H,h3f08,H08PGCMP,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PGCMP,I,i1f08,I08PGCMP,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PPREG,H,h3f08,H08PPREG,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PPREG,I,i1f08,I08PPREG,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PREG,H,h3f08,H08PREG,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PREG,I,i1f08,I08PREG,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PROLP,H,h3f08,H08PROLP,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_PROLP,I,i1f08,I08PROLP,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_TUBAL,H,h3f08,H08TUBAL,3485,NA,Found in 'h3f08__dup2' instead,varname_fallback_to_alt_dataset
F08_TUBAL,I,i1f08,I08TUBAL,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
F08_VASEC,I,i1f08,I08VASEC,3356,NA,Found in 'i1f08__dup2' instead,varname_fallback_to_alt_dataset
FAMILY_DEMENTIA_HISTORY,I,i1f98,I98DEMFM65,2,1,"kept first varname per exam, dropped I98DEMFM65",within_exam_dedup
FAST_AT_LEAST_8H,"G,H,I","g4f05,h3f05a,i1f05a","G05AFST8H,H05AFST8H,I05AFST8H",7,3,"kept first varname per exam, dropped G05AFST8H,H05AFST8H,I05AFST8H",within_exam_dedup
FAST_FOOD_FREQUENCY_CATEGORY,I,i1f48,I48FFFRQ,3260,992,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
FATHER_ANGINA_EVER,H,h4f11,H11FANGI2,3,1,"kept first varname per exam, dropped H11FANGI2",within_exam_dedup
FATHER_ASTHMA_EVER,H,h4f11,H11FASTH2,2,1,"kept first varname per exam, dropped H11FASTH2",within_exam_dedup
FATHER_CANCER_EVER,H,h4f11,H11FCANC2,2,1,"kept first varname per exam, dropped H11FCANC2",within_exam_dedup
FATHER_DIABETES_EVER,H,h4f11,H11FDIAB2,5,1,"kept first varname per exam, dropped H11FDIAB2",within_exam_dedup
FATHER_HEART_ATTACK_EVER,H,h4f11,H11FATCK2,5,1,"kept first varname per exam, dropped H11FATCK2",within_exam_dedup
FATHER_HEART_FAILURE_EVER,H,h4f11,H11FHRTF2,2,1,"kept first varname per exam, dropped H11FHRTF2",within_exam_dedup
FATHER_HIGH_BP_EVER,H,h4f11,H11FHBP2,5,1,"kept first varname per exam, dropped H11FHBP2",within_exam_dedup
FATHER_KIDNEY_FAILURE_EVER,H,h4f11,H11FKID2,2,1,"kept first varname per exam, dropped H11FKID2",within_exam_dedup
FATHER_STROKE_EVER,H,h4f11,H11FSTRK2,5,1,"kept first varname per exam, dropped H11FSTRK2",within_exam_dedup
FLOW_RATE_HEAVY_DAYS_12MO,I,i1f68,I68NMFLW,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
FORGETFULNESS_3MO,I,i1f68,I68FRGET,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
FORM_SEX,E,e1f53,E53SEX,NA,NA,,varname_not_found_anywhere
GENDER_DISCRIMINATED_AT_HOME,I,i1f44,I44GHOMF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_AT_SCHOOL,I,i1f44,I44GSCHF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_AT_WORK,I,i1f44,I44GWRKF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_GETTING_HOUSING,I,i1f44,I44GHOUF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_GETTING_JOB,I,i1f44,I44GJOBF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_GETTING_MEDICAL_CARE,I,i1f44,I44GMEDF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATED_IN_PUBLIC,I,i1f44,I44GPUBF,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_AT_HOME,I,i1f44,I44GNHOM,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_AT_SCHOOL,I,i1f44,I44GNSCH,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_AT_WORK,I,i1f44,I44GNWRK,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_GETTING_HOUSING,I,i1f44,I44GNHOU,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_GETTING_JOB,I,i1f44,I44GNJOB,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_GETTING_MEDICAL_CARE,I,i1f44,I44GNMED,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_IN_PUBLIC,I,i1f44,I44GNPUB,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENDER_DISCRIMINATION_STRESS,I,i1f44,I44GNSTR,3283,997,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GENERAL_MED_DOSE_UNIT,"G,G,H,H,I,I,J,J,J,J","g3f09med,g3f09med,h4f09med,h4f09med,i1f09med,i1f09med,j1f09med,j1f09med,j1f09med,j1f09med","G09DOSEU2,G09DOSEU3,H09DOSEU2,H09DOSEU3,I09DOSEU2,I09DOSEU3,J09DOSEU2,J09DOSEU3,J09DOSEU4,J09DOSEU5",14,10,"kept first varname per exam, dropped G09DOSEU2,G09DOSEU3,H09DOSEU2,H09DOSEU3,I09DOSEU2,I09DOSEU3,J09DOSEU2,J09DOSEU3,J09DOSEU4,J09DOSEU5",within_exam_dedup
GIRTH_PROTOCOL_MODIFIED,I,i1f20,I20GRMOD,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GIRTH_PROTOCOL_REASON,I,i1f20,I20GRRESN,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
GLUCOSE_DRINK_COMPLETED,"G,H,I","g4f05,h3f05a,i1f05a","G05ACOMPG,H05ACOMPG,I05ACOMPG",7,3,"kept first varname per exam, dropped G05ACOMPG,H05ACOMPG,I05ACOMPG",within_exam_dedup
GLUCOSE_DRINK_END_AMPM,"H,I","h3f05a,i1f05a","H05AGLENDX,I05AGLENDX",5,2,"kept first varname per exam, dropped H05AGLENDX,I05AGLENDX",within_exam_dedup
GLUCOSE_DRINK_END_AMPM,G,g4f05,G05AGLENDX,NA,NA,,varname_not_found_anywhere
HEADACHES_3MO,I,i1f68,I68HDACH,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
HEAD_NECK_INJURY_MECHANISM,"I,I,I","i1f98,i1f98,i1f98","I98LFTINJFALL,I98LFTINJFT,I98LFTINJEXP",4,3,"kept first varname per exam, dropped I98LFTINJFALL,I98LFTINJFT,I98LFTINJEXP",within_exam_dedup
HEART_ATTACK,D,dflwup1,FY108HAK,2,1,"kept first varname per exam, dropped FY108HAK",within_exam_dedup
HEART_ATTACK_CAUSE_RESPONSES,"C,C,C,C","c1f35,c1f35,c1f35,c1f35","C35RESP2,C35RESP3,C35RESP4,C35RESP5",5,4,"kept first varname per exam, dropped C35RESP2,C35RESP3,C35RESP4,C35RESP5",within_exam_dedup
HEART_PROBLEM_DIAGNOSIS,D,dflwup1,FY108HRT,2,1,"kept first varname per exam, dropped FY108HRT",within_exam_dedup
HEIGHT_PROTOCOL_MODIFIED,I,i1f20,I20HTMOD,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
HEIGHT_PROTOCOL_REASON,I,i1f20,I20HTRESN,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
HIGH_BLOOD_PRESSURE_DIAGNOSIS,D,dflwup1,FY108HBP,2,1,"kept first varname per exam, dropped FY108HBP",within_exam_dedup
HIGH_CHOLESTEROL_DIAGNOSIS,G,g3f83,G83HBC,3,1,"kept FLWUP, dropped F83",cross_family_dedup
HIGH_CHOLESTEROL_DIAGNOSIS,D,dflwup1,FY108HCH,2,1,"kept first varname per exam, dropped FY108HCH",within_exam_dedup
HIP_PROTOCOL_MODIFIED,I,i1f20,I20HPMOD,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
HIP_PROTOCOL_REASON,I,i1f20,I20HPRESN,3354,1018,"20229, 21227, 30345, 10600, 40575",Short_ID_map_fail
HOME_EXERCISE_PAST_YEAR,F,f1f18r,F18RL1HM,11,1,"kept first varname per exam, dropped F18RL1HM",within_exam_dedup
HOME_MAINTENANCE_PAST_YEAR,F,f1f18r,F18RM1MN,11,1,"kept first varname per exam, dropped F18RM1MN",within_exam_dedup
HOME_SHOVELING_HEAVY_HOME_PAST_YEAR,F,f1f18r,F18RG1SH,11,1,"kept first varname per exam, dropped F18RG1SH",within_exam_dedup
HOSP3_CODE3,D,dflwup1,FY1083C3,2,1,"kept first varname per exam, dropped FY1083C3",within_exam_dedup
HOSPITALIZATION_SATISFACTION,J,j1f31,J31HSSATM,NA,NA,,varname_not_found_anywhere
HOSPITALIZED_OVERNIGHT_PAST_YEAR,"B,D","bflwup1,dflwup1","FY048PT,FY108PT",6,2,"kept first varname per exam, dropped FY048PT,FY108PT",within_exam_dedup
HOSPITALIZED_SINCE_LAST_EXAM,J,j1f31,J31HOSM,NA,NA,,varname_not_found_anywhere
HOSP_ANGIOGRAM_OR_CATH_OUTPATIENT,J,j1f31,J31OUTANGIM,NA,NA,,varname_not_found_anywhere
HOSP_CARE_YEAR,"D,D,D,D,D","d1f31a,d1f31a,d1f31a,d1f31a,d1f31a","D31CA2YR,D31CA3YR,D31CA4YR,D31CA5YR,D31CA6YR",6,5,"kept first varname per exam, dropped D31CA2YR,D31CA3YR,D31CA4YR,D31CA5YR,D31CA6YR",within_exam_dedup
HOSP_COVID19_HAD,J,j1f31,J31CVD19,NA,NA,,varname_not_found_anywhere
HOSP_EVENT_YEAR,"D,D,D,D,D","d1f31a,d1f31a,d1f31a,d1f31a,d1f31a","D31EV2YR,D31EV3YR,D31EV4YR,D31EV5YR,D31EV6YR",6,5,"kept first varname per exam, dropped D31EV2YR,D31EV3YR,D31EV4YR,D31EV5YR,D31EV6YR",within_exam_dedup
HOSP_KIDNEY_TRANSPLANT_SINCE_UPDATE,J,j1f31,J31KIDNDM,NA,NA,,varname_not_found_anywhere
HOSP_OPEN_BLOCKED_ARTERY_PROCEDURE,J,j1f31,J31OUTARTEM,NA,NA,,varname_not_found_anywhere
HOSP_OUTCOME,"J,J,J,J,J,J,J,J","j1f31,j1f31,j1f31,j1f31,j1f31,j1f31,j1f31,j1f31","J31OUTCOM2,J31OUTCOM3,J31OUTCOM4,J31OUTCOM5,J31OUTCOM6,J31OUTCOM7,J31OUTCOM8,J31OUTCOM9",9,8,"kept first varname per exam, dropped J31OUTCOM2,J31OUTCOM3,J31OUTCOM4,J31OUTCOM5,J31OUTCOM6,J31OUTCOM7,J31OUTCOM8,J31OUTCOM9",within_exam_dedup
HOSP_OUTCOME,J,j1f31,J31OUTCOM1,NA,NA,,varname_not_found_anywhere
HOSP_OVERNIGHT_SLEEP_TEST_SINCE_EXAM,J,j1f31,J31SLPTESTM,NA,NA,,varname_not_found_anywhere
HOSP_RECORD_PERMISSION_HOSP,J,j1f31,J31PERMH,NA,NA,,varname_not_found_anywhere
HOSP_RECORD_PERMISSION_PROCEDURES,J,j1f31,J31PERMP,NA,NA,,varname_not_found_anywhere
HOSP_SAME_DAY_SURGERY_SINCE_UPDATE,J,j1f31,J31SMDAYM,NA,NA,,varname_not_found_anywhere
HOSP_WEIGHT_LOSS_SURGERY_OUTPATIENT_STATUS,J,j1f31,J31WLSOUTPM,NA,NA,,varname_not_found_anywhere
HOSP_WEIGHT_LOSS_SURGERY_SINCE_UPDATE,J,j1f31,J31SURGWLM,NA,NA,,varname_not_found_anywhere
HOT_FLASHES_3MO,I,i1f68,I68HOTFL,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
HOT_FLASHES_BOTHER,I,i1f68,I68HFBOT,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
HOT_FLASHES_LIMIT_ACTIVITIES,I,i1f68,I68LIMIT,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
HOT_FLASHES_SINCE_40,I,i1f68,I68HOTFL40,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
ILL_PAST_24H,"G,H,I","g4f05,h3f05a,i1f05a","G05AILL,H05AILL,I05AILL",10,3,"kept first varname per exam, dropped G05AILL,H05AILL,I05AILL",within_exam_dedup
IMAGE_COMPONENT_OTHER_SPECIFY,H,h4f40,H40OTIMGX,NA,NA,,varname_not_found_anywhere
INJURY_EVENT_YEAR,"C,C,C,C,C","c1f31ac,c1f31ac,c1f31ac,c1f31ac,c1f31ac","YR2,YR3,YR4,YR5,YR6",6,5,"kept first varname per exam, dropped YR2,YR3,YR4,YR5,YR6",within_exam_dedup
INSOMNIA_3MO,I,i1f68,I68INSOM,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
IRRITABILITY_3MO,I,i1f68,I68IRRIT,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
JOINT_STIFFNESS_3MO,I,i1f68,I68JOINT,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
KIDNEY_TRANSPLANT,J,j1f31,J31KIDNDM,NA,NA,,varname_not_found_anywhere
MAJOR_ILLNESS_INJURY_PAST_YEAR,B,bflwup1,FY048INJ,4,1,"kept first varname per exam, dropped FY048INJ",within_exam_dedup
MAX_DAYS_BETWEEN_PERIODS_12MO,I,i1f68,I68NDMAX,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
MENOPAUSE_STATUS_12MO,I,i1f68,I68MNPSE,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
MENSTRUAL_CYCLES_REGULAR_12MO,I,i1f68,I68MNREG,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
MIN_DAYS_BETWEEN_PERIODS_12MO,I,i1f68,I68NDMIN,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
MODE_OF_RESPONSE,"A,A,B,B,B,B,C,D,D,D,D,E,E,E,E,E,E,E,E","aflwup1,aflwup1,bflwup1,bflwup1,bflwup1,bflwup1,cflwup1a,dflwup1,dflwup1,dflwup1,dflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1,eflwup1","FM012MOD,FM018MOD,FM036MOD,FM042MOD,FM048MOD,FM054MOD,FM078MOD,FM096MOD,FM102MOD,FM108MOD,FM114MOD,FM132MOD,FM138MOD,FM144MOD,FM150MOD,FM156MOD,FM162MOD,FM168MOD,FM174MOD",24,19,"kept first varname per exam, dropped FM012MOD,FM018MOD,FM036MOD,FM042MOD,FM048MOD,FM054MOD,FM078MOD,FM096MOD,FM102MOD,FM108MOD,FM114MOD,FM132MOD,FM138MOD,FM144MOD,FM150MOD,FM156MOD,FM162MOD,FM168MOD,FM174MOD",within_exam_dedup
MOOD_CHANGES_3MO,I,i1f68,I68MOOD,1880,546,"20229, 10600, 40575, 30953, 30540",Short_ID_map_fail
MOTHER_ANGINA_EVER,H,h4f11,H11MANGI2,3,1,"kept first varname per exam, dropped H11MANGI2",within_exam_dedup
MOTHER_ASTHMA_EVER,H,h4f11,H11MASTH2,2,1,"kept first varname per exam, dropped H11MASTH2",within_exam_dedup
MOTHER_CANCER_EVER,H,h4f11,H11MCANC2,2,1,"kept first varname per exam, dropped H11MCANC2",within_exam_dedup
MOTHER_DIABETES_EVER,H,h4f11,H11MDIAB2,5,1,"kept first varname per exam, dropped H11MDIAB2",within_exam_dedup
MOTHER_HEART_FAILURE_EVER,H,h4f11,H11MHRTF2,2,1,"kept first varname per exam, dropped H11MHRTF2",within_exam_dedup
MOTHER_HIGH_BP_EVER,H,h4f11,H11MHBP2,5,1,"kept first varname per exam, dropped H11MHBP2",within_exam_dedup
MOTHER_KIDNEY_FAILURE_EVER,H,h4f11,H11MKID2,2,1,"kept first varname per exam, dropped H11MKID2",within_exam_dedup
MOTHER_STROKE_EVER,H,h4f11,H11MSTRK2,5,1,"kept first varname per exam, dropped H11MSTRK2",within_exam_dedup
MRI_ANY_PARTICIPANT_ISSUES_DETAIL,"I,I,I,I,I","i1f92b,i1f92b,i1f92b,i1f92b,i1f92b","I92ACLAU,I92AMOVE,I92APAIN,I92AOT,I92AOTSP",6,5,"kept first varname per exam, dropped I92ACLAU,I92AMOVE,I92APAIN,I92AOT,I92AOTSP",within_exam_dedup
MRI_CONSENT_SIGNED,I,i1f92a,I92CONS,663,199,"30540, 30384, 41595, 11328, 30416",Short_ID_map_fail
MRI_INITIAL_CONTACT_PARTICIPATION_WILLINGNESS,"I,I","i1f92a,i1f92a","I92PPTNO,I92OTTM",3,2,"kept first varname per exam, dropped I92PPTNO,I92OTTM",within_exam_dedup
MRI_INITIAL_CONTACT_PARTICIPATION_WILLINGNESS,I,i1f92a,I92PPT,663,199,"30540, 30384, 41595, 11328, 30416",Short_ID_map_fail
MRI_INITIAL_CONTACT_REFUSAL_REASONS,"I,I,I,I,I,I","i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a","I92FEAR,I92HEALTH,I92NOTINT,I92TRANSP,I92OTX,I92OTHER",7,6,"kept first varname per exam, dropped I92FEAR,I92HEALTH,I92NOTINT,I92TRANSP,I92OTX,I92OTHER",within_exam_dedup
MRI_INITIAL_CONTACT_REFUSAL_REASONS,I,i1f92a,I92BUSY,663,199,"30540, 30384, 41595, 11328, 30416",Short_ID_map_fail
MRI_INITIAL_CONTACT_SAFETY_SCREEN,"I,I,I,I,I,I,I,I,I,I,I","i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a,i1f92a","I92CAI,I92CLAUS,I92DEV,I92EAR,I92FLAT,I92METAL,I92NEURO,I92PACE,I92STENT,I92STENTSP,I92TAT",12,11,"kept first varname per exam, dropped I92CAI,I92CLAUS,I92DEV,I92EAR,I92FLAT,I92METAL,I92NEURO,I92PACE,I92STENT,I92STENTSP,I92TAT",within_exam_dedup
MRI_INITIAL_CONTACT_SAFETY_SCREEN,I,i1f92a,I92BRACES,663,199,"30540, 30384, 41595, 11328, 30416",Short_ID_map_fail
